 # NUV-r g-r t[Myr]
 -0.345849037     -0.115041256              76
 -0.345487118     -0.114996910              76
 -0.345125675     -0.114953041              76
 -0.344764709     -0.114909172              76
 -0.344404221     -0.114865780              76
 -0.344043255     -0.114822388              76
 -0.343683243     -0.114779472              77
 -0.343323231     -0.114735603              77
 -0.342963219     -0.114691734              77
 -0.342604160     -0.114648819              77
 -0.342245579     -0.114605427              77
 -0.341887474     -0.114562511              77
 -0.341528416     -0.114519596              77
 -0.341170311     -0.114476204              77
 -0.340813160     -0.114433289              77
 -0.340456009     -0.114390850              77
 -0.340098381     -0.114347458              78
 -0.339741230     -0.114305019              78
 -0.339384079     -0.114261627              78
 -0.339028358     -0.114219189              78
 -0.338671684     -0.114176273              78
 -0.338315964     -0.114133358              78
 -0.337960720     -0.114090919              78
 -0.337606430     -0.114048958              78
 -0.337250710     -0.114006519              78
 -0.336896420     -0.113964081              78
 -0.336542130     -0.113921165              79
 -0.336188316     -0.113879681              79
 -0.335834503     -0.113836765              79
 -0.335481167     -0.113795280              79
 -0.335127354     -0.113752842              79
 -0.334774971     -0.113710880              79
 -0.334422588     -0.113669395              79
 -0.334070206     -0.113627434              79
 -0.333718300     -0.113585472              79
 -0.333366871     -0.113543987              79
 -0.333015919     -0.113502026              80
 -0.332664013     -0.113460541              80
 -0.332313061     -0.113418579              80
 -0.331962585     -0.113377094              80
 -0.331612587     -0.113335609              80
 -0.331262589     -0.113293648              80
 -0.330913067     -0.113253117              80
 -0.330564499     -0.113211632              80
 -0.330214977     -0.113170624              80
 -0.329865932     -0.113129139              80
 -0.329517841     -0.113088608              81
 -0.329169750     -0.113047600              81
 -0.328821659     -0.113005638              81
 -0.328474045     -0.112965107              81
 -0.328125954     -0.112924099              81
